"","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"4229","No","Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",68.5,68.5,"Yes"
"649","Yes","No","No",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",89.5,161.5,"Yes"
"737","No","No","No",30,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.45,3327.05,"No"
"1666","No","No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.85,663.55,"No"
"1693","No","Yes","Yes",39,"No","No","DSL","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",25.25,947.75,"No"
"3352","No","No","No",16,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",53.9,834.15,"Yes"
"5611","No","No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.5,220.6,"Yes"
"5224","No","Yes","No",61,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",25.45,1538.6,"No"
"5822","No","Yes","No",69,"Yes","Yes","No","No","No","No","No","No","No","One year","Yes","Electronic check",26.3,1763.55,"No"
"3392","No","No","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19,73.45,"No"
"6745","No","No","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","One year","No","Bank transfer (automatic)",101.35,7110.75,"No"
"5270","No","No","No",10,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Mailed check",59.65,638.95,"No"
"639","Yes","Yes","Yes",56,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",104.55,5794.65,"Yes"
"3733","No","Yes","Yes",23,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",77.15,1759.4,"No"
"1548","No","Yes","No",63,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",107.5,6873.75,"Yes"
"245","Yes","No","No",13,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",54.8,731.3,"No"
"2335","Yes","Yes","No",16,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.05,1391.15,"No"
"1889","No","No","No",23,"Yes","No","DSL","No","Yes","Yes","No","No","No","One year","No","Bank transfer (automatic)",55.8,1327.85,"No"
"2094","No","No","Yes",10,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",24.8,223.9,"No"
"2250","No","No","No",11,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","No","Mailed check",70.5,829.3,"No"
"4947","No","No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81,340.85,"Yes"
"3236","No","No","No",61,"No","No","DSL","Yes","Yes","Yes","Yes","No","No","One year","No","Credit card (automatic)",43.7,2696.55,"No"
"4972","No","No","No",18,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.55,389.25,"No"
"6860","No","No","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",111.3,7985.9,"No"
"1865","Yes","Yes","No",26,"Yes","No","DSL","No","No","Yes","No","No","Yes","One year","No","Mailed check",60.7,1597.4,"No"
"2430","Yes","Yes","No",59,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","No","One year","Yes","Credit card (automatic)",82.95,4903.15,"No"
"1059","No","Yes","Yes",2,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",89.55,185.55,"Yes"
"5236","No","No","No",9,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",81.15,784.45,"No"
"1147","No","No","No",29,"No","No","DSL","Yes","No","No","Yes","No","No","One year","No","Mailed check",35.6,1072.6,"No"
"3218","No","No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20.45,42.45,"No"
"2986","No","No","No",35,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",113.2,3914.05,"No"
"5811","No","Yes","Yes",17,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.45,1451.6,"Yes"
"4023","No","No","No",10,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",18.85,163.2,"No"
"2294","No","Yes","No",72,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",85.95,6151.9,"No"
"6367","No","Yes","No",64,"Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Mailed check",68.3,4378.8,"No"
"5276","No","No","No",11,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",53.75,608,"Yes"
"1724","No","Yes","Yes",6,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.1,100.35,"No"
"3234","Yes","Yes","No",4,"No","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",29.9,118.25,"No"
"2791","No","No","No",50,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",109.65,5551.15,"Yes"
"4688","No","Yes","No",22,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.7,1914.9,"Yes"
"5632","No","Yes","No",3,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",25,78.25,"No"
"1737","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.5,19.5,"Yes"
"3657","Yes","Yes","No",49,"Yes","No","DSL","No","Yes","No","No","No","No","Two year","No","Mailed check",49.8,2398.4,"No"
"5973","Yes","No","No",15,"Yes","Yes","DSL","No","No","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",55,757.1,"Yes"
"6119","No","No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",118.2,8547.15,"No"
"4560","No","No","No",6,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",20.15,130.5,"No"
"1211","No","Yes","Yes",17,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69,1149.65,"Yes"
"4159","No","Yes","Yes",39,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",25.2,987.95,"No"
"2515","Yes","No","No",25,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.7,2187.55,"Yes"
"598","No","No","No",4,"Yes","Yes","DSL","No","No","No","Yes","No","Yes","Month-to-month","No","Mailed check",65.55,237.2,"No"
"1299","No","Yes","Yes",24,"No","No","DSL","Yes","Yes","Yes","No","Yes","Yes","One year","No","Electronic check",57.6,1367.75,"No"
"6222","No","No","No",26,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",19.6,471.85,"No"
"6124","No","No","No",65,"Yes","Yes","Fiber optic","Yes","No","No","Yes","No","Yes","One year","No","Electronic check",93.55,6069.25,"No"
"1696","No","Yes","Yes",54,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","Yes","Electronic check",70.7,3770,"No"
"1115","No","Yes","No",32,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",98.85,3145.9,"No"
"210","No","Yes","No",64,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",102.45,6654.1,"No"
"2324","No","No","No",29,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",98.6,2933.2,"Yes"
"4938","No","No","No",36,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Mailed check",76.35,2606.35,"No"
"5884","No","No","No",13,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20.3,275.4,"No"
"1939","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.9,20.9,"No"
"542","No","No","No",11,"Yes","Yes","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",58.95,601.6,"No"
"6999","No","No","No",13,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",80.5,1011.8,"No"
"6683","No","Yes","No",69,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Two year","Yes","Mailed check",92.45,6460.55,"No"
"5995","No","No","No",42,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.2,4400.75,"Yes"
"289","Yes","No","No",8,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.5,606.55,"Yes"
"6513","No","No","No",11,"Yes","No","DSL","No","Yes","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",60.9,688.5,"No"
"5244","No","No","No",19,"Yes","No","Fiber optic","No","No","No","Yes","No","Yes","One year","Yes","Credit card (automatic)",87.7,1725.95,"No"
"1313","No","No","No",48,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",70.95,3629.2,"No"
"3565","No","No","No",63,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","One year","No","Credit card (automatic)",90.45,5825.5,"No"
"5392","No","No","No",6,"No","No","DSL","No","No","No","Yes","Yes","Yes","One year","Yes","Mailed check",49.25,255.6,"No"
"6128","No","Yes","No",56,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",109.8,6109.65,"No"
"586","Yes","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.7,85.7,"Yes"
"681","No","Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80,80,"Yes"
"4651","No","Yes","Yes",37,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",26.45,911.6,"No"
"83","No","Yes","No",7,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75.15,496.9,"Yes"
"2487","No","Yes","Yes",28,"Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes","One year","Yes","Electronic check",90.45,2509.25,"No"
"3941","No","No","No",19,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",25.15,468.35,"No"
"1384","No","No","No",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",49.95,49.95,"Yes"
"4632","No","No","No",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",92.5,452.7,"Yes"
"2690","Yes","Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",116.75,8277.05,"No"
"3895","No","Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",118.6,7990.05,"No"
"3785","Yes","No","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.4,3496.3,"Yes"
"774","No","Yes","No",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",88.9,454.15,"Yes"
"6947","No","No","Yes",48,"No","No","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",45.55,2108.35,"No"
"5753","No","Yes","Yes",69,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",26,1796.55,"No"
"1246","Yes","Yes","No",23,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",90.45,2117.25,"No"
"5906","No","No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",85,85,"No"
"5877","Yes","No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",86,86,"Yes"
"3998","No","Yes","No",69,"Yes","No","DSL","No","Yes","No","No","No","Yes","Two year","Yes","Credit card (automatic)",61.45,4131.2,"No"
"6458","No","Yes","Yes",17,"No","No","DSL","Yes","No","Yes","No","Yes","No","One year","No","Credit card (automatic)",44.45,792.15,"No"
"6851","No","No","Yes",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Bank transfer (automatic)",65.7,4378.9,"No"
"5480","No","No","No",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.05,651.5,"No"
"1580","Yes","Yes","No",12,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",80.45,950.2,"Yes"
"2665","No","Yes","Yes",62,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","One year","Yes","Credit card (automatic)",94.95,5791.85,"No"
"6818","No","Yes","No",72,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",25.85,1872.2,"No"
"2805","No","Yes","No",9,"No","No","DSL","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",24.1,259.8,"Yes"
"3631","No","No","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",20.95,85.5,"Yes"
"6114","No","No","No",21,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",75.3,1570.7,"No"
"4326","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",20.75,20.75,"No"
"538","No","Yes","Yes",33,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","Yes","Mailed check",58.45,1955.4,"No"
"5484","No","Yes","No",55,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",77.75,4458.15,"Yes"
"809","No","Yes","No",40,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.3,4113.1,"Yes"
"6802","No","Yes","Yes",19,"Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",89.35,1686.85,"No"
"1120","No","Yes","Yes",70,"No","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",59.5,4144.8,"No"
"5237","No","No","No",41,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","No","One year","Yes","Electronic check",89.55,3729.75,"No"
"2004","No","No","No",57,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","Yes","Electronic check",95.25,5464.65,"Yes"
"5068","No","Yes","Yes",30,"Yes","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Bank transfer (automatic)",66.3,1923.5,"No"
"3550","No","Yes","Yes",61,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",68.05,4158.25,"No"
"6525","No","No","Yes",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",95.2,930.4,"Yes"
"5134","Yes","Yes","No",24,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.25,2433.9,"Yes"
"6533","Yes","No","No",18,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",20.35,369.6,"No"
"56","Yes","No","No",18,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.45,1752.55,"Yes"
"3488","No","Yes","Yes",52,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",20.1,1078.75,"No"
"3620","No","Yes","Yes",72,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",85.3,6129.2,"No"
"174","No","Yes","No",53,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",94.85,5000.2,"Yes"
"3972","No","No","No",25,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",24.75,692.1,"Yes"
"3906","No","No","No",3,"No","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Credit card (automatic)",35.2,108.95,"Yes"
"5890","Yes","Yes","No",59,"No","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",50.25,2997.45,"No"
"6397","Yes","Yes","No",36,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",91.95,3301.05,"No"
"5989","No","Yes","Yes",12,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",21.05,262.05,"No"
"3464","No","No","No",37,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",91.15,3369.25,"No"
"7000","No","No","No",3,"No","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",35.45,106.85,"Yes"
"6684","No","No","No",43,"No","No","DSL","No","No","Yes","Yes","No","Yes","One year","No","Electronic check",44.15,1931.3,"No"
"482","No","Yes","No",48,"No","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",45.3,2145,"Yes"
"5900","Yes","No","No",67,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",75.7,5060.85,"No"
"2720","Yes","Yes","Yes",56,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",72.6,4084.35,"No"
"6064","No","Yes","Yes",70,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.2,1401.4,"No"
"2914","No","No","No",52,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",63.9,3334.95,"No"
"1792","No","Yes","No",44,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","Yes","Mailed check",61.5,2722.2,"No"
"4305","No","Yes","No",49,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",19,918.7,"No"
"3982","Yes","No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",85.2,695.75,"No"
"246","Yes","No","No",4,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",75.35,273.4,"No"
"263","Yes","Yes","No",57,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.85,4925.35,"No"
"2575","Yes","No","No",39,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.65,3759.05,"Yes"
"3390","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.6,70.6,"No"
"698","No","Yes","Yes",3,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",50.15,168.15,"Yes"
