"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"1057","One_and_Half_Story_Finished_All_Ages","C_all",63,4761,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Unf","Fair","Fair",1918,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fair","Fair","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,1020,1020,"GasA","Fair","N","FuseP",1020,0,0,1020,0,0,1,0,2,1,"Fair",5,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,105,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"ConLD","Normal",64500,-93.606869,42.02297
"1058","One_Story_1945_and_Older","Residential_Low_Density",0,7446,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Feedr","Norm","OneFam","One_Story","Below_Average","Average",1941,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,522,788,"GasA","Typical","Y","FuseA",788,0,0,788,0,0,1,0,2,1,"Typical",4,"Typ",2,"Typical","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,4,2006,"WD ","Abnorml",100000,-93.628478,42.03405
"1059","Two_Story_1945_and_Older","Residential_Low_Density",69,11737,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1924,1996,"Gambrel","CompShg","BrkComm","Stucco","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,848,848,"GasW","Typical","N","SBrkr",1017,810,0,1827,0,0,1,0,2,1,"Typical",9,"Typ",1,"Good","Detchd","Unf",1,240,"Fair","Typical","Paved",27,36,42,0,0,0,"No_Pool","Good_Privacy","None",0,5,2006,"WD ","Normal",202500,-93.627385,42.030786
"1060","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,5000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Feedr","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1947,1950,"Gable","CompShg","CemntBd","CmentBd","None",0,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,605,1004,"GasA","Excellent","Y","SBrkr",1004,660,0,1664,0,0,2,0,3,1,"Typical",7,"Typ",2,"Good","Detchd","Unf",2,420,"Typical","Typical","Paved",0,24,36,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"WD ","Normal",159000,-93.625576,42.033306
"1061","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",0,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Below_Average",1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Good","Typical","No","Unf",7,"Unf",0,896,896,"GasA","Good","Y","FuseA",896,448,0,1344,0,0,1,0,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd","Unf",1,240,"Fair","Typical","Paved",200,114,0,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",115000,-93.62454,42.031499
"1062","One_Story_1945_and_Older","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Average","Good",1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,279,768,"GasA","Typical","N","SBrkr",1015,0,0,1015,0,0,1,0,3,1,"Typical",6,"Min1",0,"No_Fireplace","Detchd","Unf",1,450,"Typical","Typical","Paved",0,0,112,0,120,0,"No_Pool","Minimum_Privacy","Shed",620,7,2006,"WD ","Abnorml",88000,-93.624553,42.032478
"1063","One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",58,6380,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Unf","Average","Above_Average",1922,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,993,993,"GasA","Typical","Y","FuseA",1048,0,0,1048,0,0,1,0,2,1,"Typical",5,"Typ",1,"Good","Detchd","Unf",1,280,"Typical","Typical","Paved",0,0,116,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"WD ","Normal",113000,-93.622386,42.030389
"1064","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",59,5310,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Feedr","Norm","OneFam","One_and_Half_Fin","Above_Average","Very_Good",1910,2003,"Hip","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","CBlock","Typical","Fair","No","Unf",7,"Unf",0,485,485,"GasA","Good","Y","SBrkr",1001,634,0,1635,0,0,1,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd","Unf",1,255,"Fair","Typical","Paved",394,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",117000,-93.621562,42.026886
"1065","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,10320,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Average",1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,596,596,"GasA","Poor","Y","FuseF",834,596,0,1430,0,0,2,0,3,1,"Fair",7,"Typ",0,"No_Fireplace","Detchd","Unf",2,370,"Fair","Fair","Paved",218,0,0,0,210,0,"No_Pool","No_Fence","None",0,10,2006,"WD ","Abnorml",107000,-93.626858,42.025258
"1066","One_Story_1945_and_Older","Residential_Medium_Density",50,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_Story","Average","Below_Average",1919,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,610,610,"GasA","Excellent","N","FuseA",819,0,0,819,0,0,1,0,2,1,"Good",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"WD ","Abnorml",72000,-93.6275675,42.0249549
"1067","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,8600,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Above_Average",1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,780,780,"GasA","Typical","Y","SBrkr",780,596,0,1376,0,0,2,0,3,1,"Typical",7,"Typ",1,"Good","Detchd","Unf",1,198,"Typical","Typical","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",119500,-93.6273219,42.0242386
"1068","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,803,803,"GasA","Excellent","Y","SBrkr",803,557,0,1360,0,0,1,1,2,1,"Good",6,"Typ",0,"No_Fireplace","Detchd","Unf",1,297,"Typical","Typical","Paved",0,65,190,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2006,"WD ","Normal",125500,-93.6255067,42.0242578
"1069","One_Story_1945_and_Older","Residential_Medium_Density",60,9786,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_Story","Fair","Below_Average",1922,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,1007,1007,"GasA","Fair","N","SBrkr",1077,0,0,1077,0,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Detchd","Unf",1,210,"Typical","Fair","Partial_Pavement",0,100,48,0,0,0,"No_Pool","No_Fence","None",0,5,2006,"WD ","Normal",91000,-93.628416,42.023117
"1070","Duplex_All_Styles_and_Ages","Residential_Low_Density",120,11136,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Feedr","Duplex","One_Story","Above_Average","Average",1964,1964,"Gable","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1921,1921,"GasA","Typical","Y","SBrkr",1921,0,0,1921,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",2,576,"Typical","Typical","Paved",0,180,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Normal",150000,-93.65565,42.034576
"1071","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,11235,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Below_Average","Average",1963,1979,"Gable","CompShg","HdBoard","HdBoard","BrkFace",51,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,504,1051,"GasA","Good","Y","SBrkr",1382,0,0,1382,0,0,1,1,3,1,"Typical",6,"Typ",1,"Poor","Attchd","Unf",2,459,"Typical","Typical","Paved",0,82,0,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"WD ","Normal",148000,-93.67555,42.033521
"1072","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8414,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Above_Average","Very_Good",1963,2003,"Hip","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,396,1059,"GasA","Typical","Y","SBrkr",1068,0,0,1068,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,264,"Typical","Typical","Paved",192,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,2,2006,"WD ","Normal",154500,-93.675399,42.0333
"1073","Split_or_Multilevel","Residential_Low_Density",96,11777,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","SLvl","Average","Above_Average",1966,1966,"Gable","CompShg","VinylSd","VinylSd","BrkFace",97,"Typical","Typical","CBlock","Typical","Typical","Av","LwQ",4,"ALQ",551,285,1164,"GasA","Excellent","Y","SBrkr",1320,0,0,1320,1,0,1,0,3,1,"Typical",6,"Typ",2,"Fair","Attchd","RFn",2,564,"Typical","Typical","Paved",160,68,240,0,0,0,"No_Pool","No_Fence","None",0,5,2006,"WD ","Abnorml",164500,-93.674517,42.032304
"1074","Split_or_Multilevel","Residential_Low_Density",80,10366,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","OneFam","SLvl","Above_Average","Good",1964,1964,"Gable","CompShg","HdBoard","Plywood","None",0,"Typical","Good","CBlock","Typical","Typical","Av","GLQ",3,"Unf",0,456,912,"GasA","Typical","Y","SBrkr",934,0,0,934,0,1,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd","Unf",1,336,"Typical","Typical","Paved",77,0,0,0,0,0,"No_Pool","Good_Privacy","Shed",500,7,2006,"WD ","Normal",132000,-93.675408,42.032383
"1075","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Above_Average",1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,286,1059,"GasA","Good","Y","SBrkr",1059,0,0,1059,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,286,"Typical","Typical","Paved",0,88,0,0,0,0,"No_Pool","Good_Wood","None",0,6,2006,"WD ","Abnorml",142500,-93.675606,42.031356
"1076","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9535,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",450,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"LwQ",982,0,1176,"GasA","Typical","Y","SBrkr",1458,0,0,1458,1,0,1,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd","Unf",2,512,"Typical","Typical","Paved",284,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2006,"WD ","Normal",165000,-93.674385,42.030702
"1077","Duplex_All_Styles_and_Ages","Residential_Low_Density",0,9662,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","One_Story","Average","Below_Average",1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","Unf",7,"Unf",0,1967,1967,"GasA","Typical","Y","SBrkr",1967,0,0,1967,0,0,2,0,6,2,"Typical",10,"Typ",0,"No_Fireplace","Attchd","Fin",2,580,"Typical","Typical","Paved",170,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"WD ","Normal",156500,-93.670204,42.030231
"1078","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,13125,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Below_Average",1957,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",67,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"BLQ",682,284,1134,"GasA","Excellent","Y","SBrkr",1803,0,0,1803,1,0,2,0,3,1,"Typical",8,"Maj1",1,"Typical","Attchd","RFn",2,484,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,1,2006,"WD ","Normal",155000,-93.665505,42.03247
"1079","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",102,17920,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Below_Average",1955,1974,"Hip","CompShg","Wd Sdng","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","ALQ",1,"Rec",1085,372,1763,"GasA","Typical","Y","SBrkr",1779,0,0,1779,1,0,1,1,3,1,"Typical",6,"Typ",1,"Good","Attchd","Unf",2,454,"Typical","Typical","Paved",0,418,0,0,312,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Abnorml",170000,-93.66563,42.032291
"1080","One_Story_1945_and_Older","Residential_Low_Density",0,17529,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Average",1924,1950,"Gable","CompShg","BrkFace","Wd Sdng","Stone",65,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,872,872,"GasA","Fair","N","FuseF",872,0,0,872,0,0,1,0,2,1,"Fair",5,"Mod",1,"Good","Detchd","Unf",1,322,"Fair","Fair","Dirt_Gravel",0,0,116,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",105000,-93.667081,42.032307
"1081","Split_Foyer","Residential_Low_Density",72,10820,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","OneFam","SFoyer","Average","Good",1971,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"Typical","Typical","PConc","Good","Typical","Av","GLQ",3,"Rec",159,88,782,"GasA","Excellent","Y","SBrkr",810,0,0,810,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd","Unf",2,576,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,6,2006,"WD ","Normal",130000,-93.678165,42.029453
"1082","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,13350,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Average",1974,1974,"Hip","CompShg","HdBoard","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,102,864,"GasA","Typical","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"Typical",5,"Typ",1,"Fair","Attchd","Unf",2,440,"Typical","Typical","Paved",241,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,6,2006,"WD ","Normal",142500,-93.676352,42.028836
"1083","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9375,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Below_Average","Average",1954,1954,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Rec",6,"Unf",0,168,967,"GasA","Excellent","Y","SBrkr",1350,0,0,1350,0,0,1,1,3,1,"Typical",6,"Typ",1,"Good","Attchd","RFn",2,504,"Typical","Typical","Paved",237,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",146000,-93.666035,42.02653
"1084","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",62,6488,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1942,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","LwQ",4,"Unf",0,569,799,"GasA","Excellent","N","FuseA",799,351,0,1150,0,0,1,0,3,1,"Typical",6,"Mod",2,"Typical","BuiltIn","Unf",1,215,"Typical","Typical","Paved",264,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"WD ","Family",128000,-93.665153,42.027664
"1085","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",78,7800,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","OneFam","Two_Story","Average","Very_Good",1948,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Good","No","GLQ",3,"Unf",0,293,896,"GasA","Excellent","Y","SBrkr",1112,896,0,2008,1,0,3,0,3,1,"Excellent",8,"Typ",0,"No_Fireplace","Attchd","Unf",1,230,"Typical","Typical","Paved",103,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"WD ","Normal",225000,-93.662765,42.026667
"1086","Two_Story_1945_and_Older","Residential_Low_Density",114,19950,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Excellent","Y","SBrkr",1337,672,0,2009,0,0,2,0,4,1,"Typical",8,"Typ",2,"Good","More_Than_Two_Types","Unf",3,795,"Typical","Typical","Partial_Pavement",0,42,0,0,180,0,"No_Pool","No_Fence","None",0,12,2006,"WD ","Normal",235000,-93.661562,42.02821
"1087","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",75,9525,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Below_Average",1954,1972,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Fair","No","Rec",6,"Unf",0,550,994,"GasA","Good","Y","SBrkr",1216,639,0,1855,0,0,2,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","Unf",1,325,"Typical","Typical","Paved",182,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"WD ","Normal",136900,-93.666095,42.025102
"1088","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",57,6420,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Average","Good",1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Excellent","Good","Mn","LwQ",4,"ALQ",551,219,980,"GasA","Fair","Y","FuseA",1148,0,0,1148,0,1,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd","Unf",1,308,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"WD ","Normal",123500,-93.660187,42.026308
"1089","Two_Story_1946_and_Newer","Residential_Low_Density",88,12128,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Above_Average","Below_Average",1989,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"Good","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,319,868,"GasA","Excellent","Y","SBrkr",1313,1246,0,2559,0,0,2,1,4,1,"Excellent",9,"Typ",1,"Typical","Attchd","RFn",2,506,"Typical","Typical","Paved",0,245,0,0,168,0,"No_Pool","Minimum_Privacy","None",0,11,2006,"WD ","Abnorml",209000,-93.683235,42.032493
"1090","Two_Story_1946_and_Newer","Residential_Low_Density",133,11003,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1308,1308,"GasA","Excellent","Y","SBrkr",1308,568,0,1876,0,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","BuiltIn","RFn",3,848,"Typical","Typical","Paved",0,40,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",229800,-93.689071,42.024601
"1091","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,7406,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",84,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,515,1199,"GasA","Excellent","Y","SBrkr",1220,0,0,1220,1,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,632,"Typical","Typical","Paved",105,54,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",194000,-93.690366,42.024555
"1092","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,6762,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Good","Av","Unf",7,"Unf",0,1286,1286,"GasA","Excellent","Y","SBrkr",1294,0,0,1294,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd","RFn",2,662,"Typical","Typical","Paved",168,55,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",193879,-93.691234,42.024615
"1093","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",86,11210,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",240,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1594,1614,"GasA","Excellent","Y","SBrkr",1614,0,0,1614,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd","RFn",3,865,"Typical","Typical","Paved",144,59,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",221500,-93.688937,42.025687
"1094","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",78,11645,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,434,1734,"GasA","Excellent","Y","SBrkr",1734,0,0,1734,1,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd","Fin",2,660,"Typical","Typical","Paved",160,24,0,0,0,0,"No_Pool","No_Fence","None",0,1,2006,"WD ","Normal",260000,-93.689067,42.024481
